id,sex,age,height,weight,team,country_code,games,year,season,medal
99516,F,34,170,77,United States,USA,2012 Summer,2012,Summer,Silver
99523,M,27,197,100,Great Britain,GBR,2008 Summer,2008,Summer,Gold
99523,M,30,197,100,Great Britain,GBR,2012 Summer,2012,Summer,Gold
99523,M,35,197,100,Great Britain,GBR,2016 Summer,2016,Summer,Gold
99526,M,24,NA,NA,United States,USA,1924 Summer,1924,Summer,Gold
99529,F,16,174,57,United States,USA,1964 Summer,1964,Summer,Gold
99530,M,23,181,87,Australia,AUS,1984 Summer,1984,Summer,Silver
99532,M,21,NA,NA,Netherlands,NED,1908 Summer,1908,Summer,Bronze
99537,M,24,NA,NA,England-1,GBR,1908 Summer,1908,Summer,Gold
99538,F,25,173,61,United States,USA,2012 Summer,2012,Summer,Gold
99538,F,29,173,61,United States,USA,2016 Summer,2016,Summer,Silver
99540,F,25,168,62,Australia,AUS,2008 Summer,2008,Summer,Bronze
99540,F,25,168,62,Australia,AUS,2008 Summer,2008,Summer,Gold
99541,M,29,183,66,United States,USA,1992 Summer,1992,Summer,Silver
99551,F,23,173,56,Great Britain,GBR,2004 Summer,2004,Summer,Bronze
99568,F,28,188,81,United States,USA,2016 Summer,2016,Summer,Gold
99570,M,40,170,NA,France,FRA,1908 Summer,1908,Summer,Bronze
99578,M,47,NA,NA,Italia,ITA,1936 Summer,1936,Summer,Gold
99583,M,21,181,98,Great Britain,GBR,1988 Summer,1988,Summer,Silver
99583,M,25,181,98,Great Britain,GBR,1992 Summer,1992,Summer,Bronze
99587,F,25,NA,NA,Sweden,SWE,1912 Summer,1912,Summer,Silver
99603,M,20,168,60,Cuba,CUB,1968 Summer,1968,Summer,Silver
99617,M,34,184,69,Sweden,SWE,1952 Summer,1952,Summer,Silver
99629,M,31,169,75,Pakistan,PAK,1972 Summer,1972,Summer,Silver
99630,M,31,NA,NA,Pakistan,PAK,1956 Summer,1956,Summer,Silver
99631,M,19,NA,NA,India,IND,1948 Summer,1948,Summer,Gold
99631,M,27,NA,NA,Pakistan,PAK,1956 Summer,1956,Summer,Silver
99634,M,26,176,65,Czech Republic,CZE,2000 Summer,2000,Summer,Bronze
99638,M,14,169,51,Yugoslavia,YUG,1980 Summer,1980,Summer,Bronze
99648,M,32,175,NA,Switzerland,SUI,1906 Summer,1906,Summer,Gold
99648,M,32,175,NA,Switzerland,SUI,1906 Summer,1906,Summer,Bronze
99648,M,32,175,NA,Switzerland,SUI,1906 Summer,1906,Summer,Silver
99655,M,21,198,96,East Germany,GDR,1976 Summer,1976,Summer,Gold
99656,M,29,NA,NA,Union des Socits Franais de Sports Athletiques,FRA,1900 Summer,1900,Summer,Gold
99661,M,22,NA,NA,Berliner Ruderverein von 1876-2,GER,1912 Summer,1912,Summer,Bronze
99672,M,29,173,72,West Germany,FRG,1976 Summer,1976,Summer,Gold
99672,M,37,173,72,West Germany,FRG,1984 Summer,1984,Summer,Silver
99678,M,23,NA,NA,Switzerland,SUI,1948 Summer,1948,Summer,Silver
99679,M,28,188,87,Germany,GER,2016 Summer,2016,Summer,Bronze
99680,F,18,NA,NA,Czechoslovakia,TCH,1952 Summer,1952,Summer,Bronze
99691,M,22,175,71,United States,USA,1996 Summer,1996,Summer,Gold
99697,M,28,183,79,Australia,AUS,1976 Summer,1976,Summer,Silver
99698,M,28,180,83,Australia,AUS,1992 Summer,1992,Summer,Silver
99699,M,20,205,116,United States,USA,1988 Summer,1988,Summer,Bronze
99700,M,37,NA,NA,Great Britain,GBR,1912 Summer,1912,Summer,Silver
99704,M,33,NA,NA,Comanche,USA,1952 Summer,1952,Summer,Silver
99712,M,21,177,71,Great Britain,GBR,1992 Summer,1992,Summer,Bronze
99720,M,22,181,76,United States,USA,1912 Summer,1912,Summer,Gold
99720,M,22,181,76,United States,USA,1912 Summer,1912,Summer,Gold
99727,M,27,173,61,Belgium,BEL,1948 Summer,1948,Summer,Gold
99729,M,21,NA,NA,Toronto Argonauts,CAN,1904 Summer,1904,Summer,Silver
99730,M,26,168,51,East Germany,GDR,1988 Summer,1988,Summer,Gold
99730,M,30,168,51,Germany,GER,1992 Summer,1992,Summer,Silver
99732,F,20,170,60,Netherlands,NED,1984 Summer,1984,Summer,Silver
99753,M,31,180,65,East Germany,GDR,1972 Summer,1972,Summer,Bronze
99753,M,34,180,65,East Germany,GDR,1976 Summer,1976,Summer,Silver
99757,F,21,170,59,Germany,GER,2004 Summer,2004,Summer,Silver
99759,M,41,NA,NA,Heira II,NOR,1920 Summer,1920,Summer,Gold
99763,M,26,172,68,United States,USA,1984 Summer,1984,Summer,Silver
99778,F,16,163,58,West Germany,FRG,1968 Summer,1968,Summer,Bronze
99778,F,20,163,58,West Germany,FRG,1972 Summer,1972,Summer,Bronze
99778,F,20,163,58,West Germany,FRG,1972 Summer,1972,Summer,Bronze
99779,M,24,191,84,Germany,GER,1992 Summer,1992,Summer,Gold
99779,M,28,191,84,Germany,GER,1996 Summer,1996,Summer,Gold
99780,M,23,195,98,Germany,GER,2012 Summer,2012,Summer,Gold
99780,M,27,195,98,Germany,GER,2016 Summer,2016,Summer,Silver
99781,M,31,179,76,Germany,GER,2004 Summer,2004,Summer,Bronze
99791,M,22,NA,NA,Germany,GER,1936 Summer,1936,Summer,Gold
99793,F,22,179,65,Germany,GER,2008 Summer,2008,Summer,Gold
99794,F,22,176,65,East Germany,GDR,1980 Summer,1980,Summer,Gold
99796,M,21,178,68,Germany,GER,1964 Summer,1964,Summer,Silver
99800,M,29,NA,NA,Finland,FIN,1936 Summer,1936,Summer,Silver
99805,F,15,178,66,East Germany,GDR,1980 Summer,1980,Summer,Gold
99805,F,15,178,66,East Germany,GDR,1980 Summer,1980,Summer,Gold
99805,F,15,178,66,East Germany,GDR,1980 Summer,1980,Summer,Gold
99809,M,NA,NA,59,Switzerland,SUI,1924 Summer,1924,Summer,Bronze
99813,M,22,NA,NA,Cuba,CUB,1992 Summer,1992,Summer,Bronze
99838,M,25,NA,NA,Austria,AUT,1936 Summer,1936,Summer,Silver
99849,M,25,168,70,Austria,AUT,1984 Summer,1984,Summer,Bronze
99859,M,21,183,93,Germany,GER,2008 Summer,2008,Summer,Bronze
99859,M,29,183,93,Germany,GER,2016 Summer,2016,Summer,Gold
99860,M,19,184,85,Germany,GER,1992 Summer,1992,Summer,Gold
99862,M,NA,NA,NA,Frankfurt Club,GER,1900 Summer,1900,Summer,Silver
99869,F,23,164,56,Hungary,HUN,1960 Summer,1960,Summer,Silver
99869,F,27,164,56,Hungary,HUN,1964 Summer,1964,Summer,Gold
99869,F,27,164,56,Hungary,HUN,1964 Summer,1964,Summer,Gold
99869,F,31,164,56,Hungary,HUN,1968 Summer,1968,Summer,Bronze
99869,F,31,164,56,Hungary,HUN,1968 Summer,1968,Summer,Silver
99869,F,35,164,56,Hungary,HUN,1972 Summer,1972,Summer,Silver
99869,F,39,164,56,Hungary,HUN,1976 Summer,1976,Summer,Bronze
99873,M,23,190,109,Russia,RUS,2004 Summer,2004,Summer,Bronze
99887,M,36,178,68,United States,USA,1920 Summer,1920,Summer,Bronze
99892,M,28,193,114,Great Britain,GBR,1976 Summer,1976,Summer,Silver
99895,M,21,173,67,United States,USA,1952 Summer,1952,Summer,Gold
99895,M,21,173,67,United States,USA,1952 Summer,1952,Summer,Gold
99913,F,24,167,51,China,CHN,2012 Summer,2012,Summer,Silver
99913,F,28,167,51,China,CHN,2016 Summer,2016,Summer,Bronze
99924,F,15,162,49,China,CHN,2016 Summer,2016,Summer,Gold
99930,F,22,170,63,China,CHN,2008 Summer,2008,Summer,Silver
99932,M,24,190,90,Brazil,BRA,1984 Summer,1984,Summer,Silver
99933,M,23,187,86,Brazil,BRA,2008 Summer,2008,Summer,Bronze
99942,M,28,186,90,Brazil,BRA,2016 Summer,2016,Summer,Gold
99946,M,23,190,85,France,FRA,1984 Summer,1984,Summer,Bronze
99948,M,30,NA,NA,France,FRA,1956 Summer,1956,Summer,Silver
99950,M,25,178,76,France,FRA,1988 Summer,1988,Summer,Bronze
99962,F,26,155,52,Great Britain,GBR,1992 Summer,1992,Summer,Bronze
99970,F,22,NA,NA,Germany,GER,1908 Summer,1908,Summer,Silver
99971,M,22,186,90,Germany,GER,2016 Summer,2016,Summer,Gold
99971,M,22,186,90,Germany,GER,2016 Summer,2016,Summer,Gold
99978,M,21,178,81,Soviet Union,URS,1988 Summer,1988,Summer,Gold
99978,M,21,178,81,Soviet Union,URS,1988 Summer,1988,Summer,Gold
99978,M,29,178,81,Moldova,MDA,1996 Summer,1996,Summer,Silver
99983,M,30,188,84,United States,USA,1948 Summer,1948,Summer,Gold
99984,M,NA,NA,NA,Univ. of Brussels,BEL,1900 Summer,1900,Summer,Bronze
99988,F,25,173,75,Germany,GER,1992 Summer,1992,Summer,Gold
99992,M,33,182,87,Germany,GER,1960 Summer,1960,Summer,Gold
100000,M,25,NA,NA,Canada,CAN,1908 Summer,1908,Summer,Gold
100001,F,19,NA,NA,South Africa,RSA,1928 Summer,1928,Summer,Bronze
100012,F,15,159,45,East Germany,GDR,1980 Summer,1980,Summer,Bronze
100013,M,19,155,50,East Germany,GDR,1988 Summer,1988,Summer,Silver
100023,F,22,167,58,Colombia,COL,2008 Summer,2008,Summer,Bronze
100023,F,26,167,58,Colombia,COL,2012 Summer,2012,Summer,Bronze
100029,M,22,NA,NA,Great Britain,GBR,1924 Summer,1924,Summer,Bronze
100032,M,28,184,80,Great Britain,GBR,2016 Summer,2016,Summer,Silver
100046,F,24,189,84,Netherlands,NED,2008 Summer,2008,Summer,Silver
100046,F,27,189,84,Netherlands,NED,2012 Summer,2012,Summer,Bronze
100050,M,24,172,75,Hungary,HUN,1992 Summer,1992,Summer,Gold
100064,M,24,193,92,Soviet Union,URS,1980 Summer,1980,Summer,Silver
100071,M,38,NA,NA,Hungary,HUN,1956 Summer,1956,Summer,Silver
100072,M,22,200,91,United States,USA,1968 Summer,1968,Summer,Gold
100072,M,22,200,91,United States,USA,1968 Summer,1968,Summer,Gold
100092,M,29,182,77,Soviet Union,URS,1976 Summer,1976,Summer,Bronze
100094,M,25,193,90,Australia,AUS,2004 Summer,2004,Summer,Bronze
100095,M,19,NA,NA,Argentina,ARG,1936 Summer,1936,Summer,Bronze
100097,M,20,184,80,Germany,GER,1960 Summer,1960,Summer,Silver
100106,F,28,167,54,France,FRA,1996 Summer,1996,Summer,Gold
100110,F,23,175,58,Colombia,COL,1992 Summer,1992,Summer,Bronze
100118,M,37,178,68,West Germany,FRG,1976 Summer,1976,Summer,Silver
100121,M,23,NA,NA,Hungary,HUN,1912 Summer,1912,Summer,Silver
100133,F,16,145,42,United States,USA,1984 Summer,1984,Summer,Gold
100133,F,16,145,42,United States,USA,1984 Summer,1984,Summer,Silver
100133,F,16,145,42,United States,USA,1984 Summer,1984,Summer,Bronze
100133,F,16,145,42,United States,USA,1984 Summer,1984,Summer,Silver
100133,F,16,145,42,United States,USA,1984 Summer,1984,Summer,Bronze
100141,M,22,NA,NA,Switzerland,SUI,1936 Summer,1936,Summer,Silver
100141,M,22,NA,NA,Switzerland,SUI,1936 Summer,1936,Summer,Silver
100141,M,34,NA,NA,Switzerland,SUI,1948 Summer,1948,Summer,Silver
100141,M,34,NA,NA,Switzerland,SUI,1948 Summer,1948,Summer,Gold
100141,M,34,NA,NA,Switzerland,SUI,1948 Summer,1948,Summer,Silver
100154,M,36,173,NA,Sweden,SWE,1920 Summer,1920,Summer,Silver
100162,F,22,173,66,Cuba,CUB,1992 Summer,1992,Summer,Gold
100167,M,21,187,72,France,FRA,1964 Summer,1964,Summer,Bronze
100167,M,21,187,72,France,FRA,1964 Summer,1964,Summer,Bronze
100167,M,25,187,72,France,FRA,1968 Summer,1968,Summer,Bronze
100167,M,25,187,72,France,FRA,1968 Summer,1968,Summer,Gold
100167,M,29,187,72,France,FRA,1972 Summer,1972,Summer,Bronze
100167,M,33,187,72,France,FRA,1976 Summer,1976,Summer,Bronze
100192,M,33,177,74,Argentina,ARG,2016 Summer,2016,Summer,Gold
100193,M,31,178,72,Argentina,ARG,2016 Summer,2016,Summer,Gold
100201,M,21,172,66,France,FRA,1980 Summer,1980,Summer,Gold
100206,M,25,NA,NA,Missouri Athletic Club-3,USA,1904 Summer,1904,Summer,Bronze
100206,M,25,NA,NA,Missouri Athletic Club-3,USA,1904 Summer,1904,Summer,Bronze
100215,M,19,190,66,Mexico,MEX,2012 Summer,2012,Summer,Gold
100218,M,17,175,57,Spain,ESP,1992 Summer,1992,Summer,Silver
100219,M,28,205,109,Spain,ESP,2008 Summer,2008,Summer,Silver
100219,M,32,205,109,Spain,ESP,2012 Summer,2012,Summer,Silver
100219,M,36,205,109,Spain,ESP,2016 Summer,2016,Summer,Bronze
100228,M,27,184,80,Chile,CHI,2000 Summer,2000,Summer,Bronze
100239,M,27,NA,NA,Switzerland,SUI,1924 Summer,1924,Summer,Silver
100254,M,24,193,84,United States,USA,1988 Summer,1988,Summer,Silver
100254,M,24,193,84,United States,USA,1988 Summer,1988,Summer,Gold
100257,M,30,NA,NA,Great Britain,GBR,1948 Summer,1948,Summer,Silver
100258,M,21,NA,NA,Great Britain,GBR,1956 Summer,1956,Summer,Silver
100264,F,32,181,71,Germany,GER,2016 Summer,2016,Summer,Bronze
100267,M,32,192,88,United States,USA,1988 Summer,1988,Summer,Silver
100267,M,36,192,88,United States,USA,1992 Summer,1992,Summer,Gold
100267,M,44,192,88,United States,USA,2000 Summer,2000,Summer,Gold
100268,M,23,185,77,Great Britain,GBR,1972 Summer,1972,Summer,Silver
100269,M,16,NA,NA,Australia,AUS,1964 Summer,1964,Summer,Bronze
100282,M,22,185,155,Iran,IRI,2000 Summer,2000,Summer,Gold
100282,M,26,185,155,Iran,IRI,2004 Summer,2004,Summer,Gold
100287,M,28,182,120,Iran,IRI,2004 Summer,2004,Summer,Silver
100289,M,26,185,100,Iran,IRI,2012 Summer,2012,Summer,Gold
100289,M,30,185,100,Iran,IRI,2016 Summer,2016,Summer,Bronze
100290,M,25,176,90,Soviet Union,URS,1972 Summer,1972,Summer,Gold
100290,M,29,176,90,Soviet Union,URS,1976 Summer,1976,Summer,Gold
100300,M,23,187,82,Soviet Union,URS,1988 Summer,1988,Summer,Bronze
100300,M,26,187,82,Germany,GER,1992 Summer,1992,Summer,Gold
100315,F,17,163,82,United States,USA,1996 Summer,1996,Summer,Gold
100315,F,21,163,82,United States,USA,2000 Summer,2000,Summer,Bronze
100315,F,25,163,82,United States,USA,2004 Summer,2004,Summer,Gold
100315,F,29,163,82,United States,USA,2008 Summer,2008,Summer,Silver
100315,F,33,163,82,United States,USA,2012 Summer,2012,Summer,Gold
100315,F,37,163,82,United States,USA,2016 Summer,2016,Summer,Bronze
100317,M,25,178,68,Jamaica,JAM,1952 Summer,1952,Summer,Gold
100317,M,25,178,68,Jamaica,JAM,1952 Summer,1952,Summer,Gold
100323,M,38,NA,NA,Cobweb-1,GBR,1908 Summer,1908,Summer,Gold
100330,M,23,170,60,Azerbaijan,AZE,2008 Summer,2008,Summer,Silver
100333,F,25,172,74,North Korea,PRK,1972 Summer,1972,Summer,Bronze
100351,M,31,155,54,North Korea,PRK,2016 Summer,2016,Summer,Gold
100354,F,21,152,55.5,North Korea,PRK,2000 Summer,2000,Summer,Silver
100354,F,25,152,55.5,North Korea,PRK,2004 Summer,2004,Summer,Silver
100360,M,23,162,58,North Korea,PRK,1996 Summer,1996,Summer,Bronze
100361,F,25,164,63,Soviet Union,URS,1972 Summer,1972,Summer,Gold
100380,M,32,178,76,Spain,ESP,2008 Summer,2008,Summer,Silver
100388,M,23,190,95,Brazil,BRA,1996 Summer,1996,Summer,Bronze
100388,M,27,190,95,Brazil,BRA,2000 Summer,2000,Summer,Silver
100390,F,27,161,48,Portugal,POR,1996 Summer,1996,Summer,Gold
100390,F,31,161,48,Portugal,POR,2000 Summer,2000,Summer,Bronze
100423,M,23,193,97,France,FRA,1980 Summer,1980,Summer,Bronze
100423,M,23,193,97,France,FRA,1980 Summer,1980,Summer,Gold
100423,M,27,193,97,France,FRA,1984 Summer,1984,Summer,Bronze
100423,M,27,193,97,France,FRA,1984 Summer,1984,Summer,Silver
100423,M,31,193,97,France,FRA,1988 Summer,1988,Summer,Silver
100423,M,31,193,97,France,FRA,1988 Summer,1988,Summer,Gold
100428,F,30,185,66,Brazil,BRA,2000 Summer,2000,Summer,Bronze
100429,M,28,191,90,Brazil,BRA,2004 Summer,2004,Summer,Gold
100429,M,36,191,90,Brazil,BRA,2012 Summer,2012,Summer,Silver
100430,M,25,200,102,Brazil-1,BRA,2000 Summer,2000,Summer,Silver
100430,M,29,200,102,Brazil-1,BRA,2004 Summer,2004,Summer,Gold
100430,M,33,200,102,Brazil-2,BRA,2008 Summer,2008,Summer,Bronze
100433,M,22,167,NA,Italy,ITA,1928 Summer,1928,Summer,Gold
100433,M,27,167,NA,Italy,ITA,1932 Summer,1932,Summer,Silver
100433,M,31,167,NA,Italy,ITA,1936 Summer,1936,Summer,Gold
100433,M,31,167,NA,Italy,ITA,1936 Summer,1936,Summer,Gold
100450,M,NA,NA,NA,Toronto Argonauts,CAN,1904 Summer,1904,Summer,Silver
100455,F,20,176,67,Australia,AUS,2008 Summer,2008,Summer,Gold
100455,F,20,176,67,Australia,AUS,2008 Summer,2008,Summer,Gold
100455,F,20,176,67,Australia,AUS,2008 Summer,2008,Summer,Gold
100458,M,21,NA,NA,United States,USA,1908 Summer,1908,Summer,Bronze
100460,M,22,187,82,Germany,GER,1992 Summer,1992,Summer,Gold
100464,M,19,174,63,France,FRA,1980 Summer,1980,Summer,Bronze
100470,M,32,177,67,Switzerland,SUI,1996 Summer,1996,Summer,Gold
100476,M,35,NA,NA,Switzerland,SUI,1900 Summer,1900,Summer,Gold
100476,M,35,NA,NA,Switzerland,SUI,1900 Summer,1900,Summer,Gold
100476,M,41,NA,NA,Switzerland,SUI,1906 Summer,1906,Summer,Gold
100476,M,41,NA,NA,Switzerland,SUI,1906 Summer,1906,Summer,Gold
100476,M,41,NA,NA,Switzerland,SUI,1906 Summer,1906,Summer,Silver
100476,M,41,NA,NA,Switzerland,SUI,1906 Summer,1906,Summer,Gold
100478,M,22,188,84,United States,USA,1912 Summer,1912,Summer,Gold
100480,M,22,178,75,United States,USA,1948 Summer,1948,Summer,Bronze
100480,M,26,178,75,United States,USA,1952 Summer,1952,Summer,Gold
100480,M,30,178,75,United States,USA,1956 Summer,1956,Summer,Gold
100486,M,28,NA,NA,Wales-4,GBR,1908 Summer,1908,Summer,Bronze
100493,M,30,182,71,Great Britain,GBR,1984 Summer,1984,Summer,Bronze
100504,M,28,186,71,Australia,AUS,2000 Summer,2000,Summer,Silver
100506,F,29,170,64,Australia,AUS,2012 Summer,2012,Summer,Bronze
100507,F,31,175,67,Jamaica,JAM,2000 Summer,2000,Summer,Silver
100507,F,35,175,67,Jamaica,JAM,2004 Summer,2004,Summer,Bronze
100510,M,25,NA,NA,Australasia,ANZ,1908 Summer,1908,Summer,Gold
100511,M,38,NA,NA,Great Britain,GBR,1948 Summer,1948,Summer,Silver
100513,M,21,178,NA,United States,USA,1924 Summer,1924,Summer,Gold
100513,M,21,178,NA,United States-2,USA,1924 Summer,1924,Summer,Silver
100513,M,21,178,NA,United States-2,USA,1924 Summer,1924,Summer,Gold
100515,F,31,162,57,New Zealand,NZL,2012 Summer,2012,Summer,Bronze
100516,F,19,173,62,United States,USA,2004 Summer,2004,Summer,Gold
100516,F,23,173,62,United States,USA,2008 Summer,2008,Summer,Bronze
100516,F,23,173,62,United States,USA,2008 Summer,2008,Summer,Gold
100516,F,27,173,62,United States,USA,2012 Summer,2012,Summer,Gold
100516,F,27,173,62,United States,USA,2012 Summer,2012,Summer,Gold
100521,M,24,NA,NA,Canada,CAN,1928 Summer,1928,Summer,Bronze
100529,F,34,175,60,United States,USA,1996 Summer,1996,Summer,Gold
100529,F,38,175,60,United States,USA,2000 Summer,2000,Summer,Gold
100532,M,26,NA,NA,Great Britain,GBR,1948 Summer,1948,Summer,Silver
100534,M,15,NA,NA,Boston Archers,USA,1904 Summer,1904,Summer,Bronze
100534,M,18,NA,NA,United States,USA,1908 Summer,1908,Summer,Bronze
100536,M,23,186,86,France,FRA,1992 Summer,1992,Summer,Bronze
100537,M,26,188,77,United States,USA,2012 Summer,2012,Summer,Silver
100548,M,19,178,74,Great Britain,GBR,1992 Summer,1992,Summer,Bronze
100548,M,23,178,74,Great Britain,GBR,1996 Summer,1996,Summer,Silver
100549,F,15,165,48,United States,USA,1984 Summer,1984,Summer,Silver
100551,F,26,177,73,Australia,AUS,1996 Summer,1996,Summer,Bronze
100552,F,25,155,51,United States,USA,2000 Summer,2000,Summer,Bronze
100554,M,43,NA,NA,Great Britain,GBR,1908 Summer,1908,Summer,Silver
100564,M,21,180,75,United States,USA,1964 Summer,1964,Summer,Gold
100565,F,19,172,59,Canada,CAN,1984 Summer,1984,Summer,Silver
100566,F,30,165,55,Great Britain,GBR,2012 Summer,2012,Summer,Bronze
100566,F,34,165,55,Great Britain,GBR,2016 Summer,2016,Summer,Gold
100567,F,32,171,66,Great Britain,GBR,2012 Summer,2012,Summer,Bronze
100567,F,36,171,66,Great Britain,GBR,2016 Summer,2016,Summer,Gold
100577,F,26,171,64,Germany,GER,1964 Summer,1964,Summer,Gold
100577,F,34,171,64,East Germany,GDR,1972 Summer,1972,Summer,Bronze
100580,M,55,NA,NA,France,FRA,1920 Summer,1920,Summer,Bronze
100580,M,55,NA,NA,France,FRA,1920 Summer,1920,Summer,Silver
100580,M,55,NA,NA,France,FRA,1920 Summer,1920,Summer,Silver
100589,M,26,NA,NA,Great Britain,GBR,1952 Summer,1952,Summer,Bronze
100591,M,23,195,98,United States,USA,1988 Summer,1988,Summer,Bronze
100591,M,31,195,98,United States,USA,1996 Summer,1996,Summer,Gold
100596,F,21,167,53,West Germany,FRG,1972 Summer,1972,Summer,Gold
100596,F,25,167,53,West Germany,FRG,1976 Summer,1976,Summer,Gold
100596,F,25,167,53,West Germany,FRG,1976 Summer,1976,Summer,Silver
100596,F,25,167,53,West Germany,FRG,1976 Summer,1976,Summer,Silver
100601,M,24,190,85,East Germany,GDR,1988 Summer,1988,Summer,Bronze
100601,M,27,190,85,Germany,GER,1992 Summer,1992,Summer,Bronze
100603,M,27,200,96,Germany,GER,1992 Summer,1992,Summer,Bronze
100603,M,31,200,96,Germany,GER,1996 Summer,1996,Summer,Silver
100605,M,25,184,84,East Germany,GDR,1972 Summer,1972,Summer,Silver
100606,M,25,175,68,East Germany,GDR,1972 Summer,1972,Summer,Silver
100608,F,23,172,80,East Germany,GDR,1976 Summer,1976,Summer,Gold
100608,F,27,172,80,East Germany,GDR,1980 Summer,1980,Summer,Gold
100610,F,23,175,71,Germany,GER,2012 Summer,2012,Summer,Silver
100612,M,43,NA,NA,Sweden,SWE,1920 Summer,1920,Summer,Bronze
100613,F,29,169,67,East Germany,GDR,1976 Summer,1976,Summer,Silver
100613,F,33,169,67,East Germany,GDR,1980 Summer,1980,Summer,Bronze
100619,F,28,170,78,Romania,ROU,2000 Summer,2000,Summer,Bronze
100620,M,28,NA,NA,Netherlands,NED,1948 Summer,1948,Summer,Bronze
100622,F,17,173,66,East Germany,GDR,1976 Summer,1976,Summer,Gold
100622,F,17,173,66,East Germany,GDR,1976 Summer,1976,Summer,Gold
100622,F,17,173,66,East Germany,GDR,1976 Summer,1976,Summer,Gold
100626,F,22,167,57,Poland,POL,1960 Summer,1960,Summer,Bronze
100626,F,26,167,57,Poland,POL,1964 Summer,1964,Summer,Gold
100628,M,30,NA,NA,Sweden,SWE,1928 Summer,1928,Summer,Gold
100628,M,34,NA,NA,Sweden,SWE,1932 Summer,1932,Summer,Gold
100629,M,22,178,63,Germany,GER,1956 Summer,1956,Summer,Silver
100631,M,24,194,92,Australia,AUS,2008 Summer,2008,Summer,Silver
100631,M,24,194,92,Australia,AUS,2008 Summer,2008,Summer,Silver
100631,M,28,194,92,Australia,AUS,2012 Summer,2012,Summer,Bronze
100635,F,22,173,64,United States,USA,1976 Summer,1976,Summer,Bronze
100637,M,27,NA,NA,Great Britain,GBR,1948 Summer,1948,Summer,Bronze
100639,F,24,171,48,United States,USA,1984 Summer,1984,Summer,Silver
100651,M,34,NA,NA,Llanoria,USA,1952 Summer,1952,Summer,Gold
100653,M,24,190,75,United States,USA,1976 Summer,1976,Summer,Gold
100656,M,23,NA,77,Argonaut Rowing Club,CAN,1908 Summer,1908,Summer,Bronze
100656,M,23,NA,77,Toronto Argonauts,CAN,1908 Summer,1908,Summer,Bronze
100674,M,21,NA,NA,Germany,GER,1936 Summer,1936,Summer,Bronze
100678,M,28,170,67,East Germany,GDR,1976 Summer,1976,Summer,Gold
100680,M,35,NA,NA,United States,USA,1936 Summer,1936,Summer,Bronze
100682,M,29,199,110,Germany,GER,1996 Summer,1996,Summer,Gold
100682,M,33,199,110,Germany,GER,2000 Summer,2000,Summer,Silver
100683,F,15,170,63,East Germany,GDR,1980 Summer,1980,Summer,Bronze
100697,M,30,176,69,West Germany,FRG,1988 Summer,1988,Summer,Bronze
100697,M,34,176,69,Germany,GER,1992 Summer,1992,Summer,Bronze
100698,M,23,182,69,Switzerland,SUI,2004 Summer,2004,Summer,Bronze
100699,M,20,181,74,East Germany,GDR,1976 Summer,1976,Summer,Gold
100709,M,23,179,71,West Germany,FRG,1988 Summer,1988,Summer,Bronze
100714,F,24,175,66,Norway,NOR,2008 Summer,2008,Summer,Gold
100714,F,27,175,66,Norway,NOR,2012 Summer,2012,Summer,Gold
100714,F,32,175,66,Norway,NOR,2016 Summer,2016,Summer,Bronze
100715,M,28,NA,NA,Germany,GER,1928 Summer,1928,Summer,Silver
100730,M,33,187,112,West Germany,FRG,1984 Summer,1984,Summer,Silver
100733,M,20,192,87,Germany,GER,1960 Summer,1960,Summer,Gold
100741,F,24,171,61,Ukraine,UKR,2012 Summer,2012,Summer,Bronze
100745,M,26,196,96,Netherlands,NED,1988 Summer,1988,Summer,Gold
100745,M,30,196,96,Netherlands,NED,1992 Summer,1992,Summer,Bronze
100745,M,34,196,96,Netherlands,NED,1996 Summer,1996,Summer,Gold
100771,M,27,197,93,Soviet Union,URS,1976 Summer,1976,Summer,Gold
100779,M,34,NA,NA,France,FRA,1924 Summer,1924,Summer,Gold
100783,M,28,198,102,France,FRA,2000 Summer,2000,Summer,Silver
100784,F,28,168,53,Italy,ITA,2008 Summer,2008,Summer,Bronze
100790,M,18,182,77,Australia,AUS,1960 Summer,1960,Summer,Bronze
100795,M,29,174,92,Soviet Union,URS,1976 Summer,1976,Summer,Gold
100797,F,13,142,NA,United States,USA,1920 Summer,1920,Summer,Gold
100797,F,18,142,NA,United States,USA,1924 Summer,1924,Summer,Silver
100797,F,18,142,NA,United States,USA,1924 Summer,1924,Summer,Bronze
100798,M,20,NA,NA,Emily,GBR,1924 Summer,1924,Summer,Silver
